Id,Expected,Weight,Usage
376577,unrelated,0.0625,Private
376574,agreed,0.06666666666666667,Private
376575,agreed,0.06666666666666667,Private
385868,agreed,0.06666666666666667,Private
388897,unrelated,0.0625,Private
388898,unrelated,0.0625,Private
388899,unrelated,0.0625,Private
366962,unrelated,0.0625,Private
375816,agreed,0.06666666666666667,Private
375817,unrelated,0.0625,Private
384955,agreed,0.06666666666666667,Private
384954,unrelated,0.0625,Private
380276,unrelated,0.0625,Private
384956,agreed,0.06666666666666667,Private
384951,agreed,0.06666666666666667,Private
384950,unrelated,0.0625,Private
380272,unrelated,0.0625,Private
384952,agreed,0.06666666666666667,Private
384959,agreed,0.06666666666666667,Private
384958,agreed,0.06666666666666667,Private
380988,unrelated,0.0625,Private
380989,unrelated,0.0625,Private
370628,unrelated,0.0625,Private
370629,unrelated,0.0625,Private
384406,unrelated,0.0625,Private
370620,unrelated,0.0625,Private
370621,unrelated,0.0625,Private
370622,unrelated,0.0625,Private
370623,unrelated,0.0625,Private
370624,unrelated,0.0625,Private
370625,unrelated,0.0625,Private
370626,unrelated,0.0625,Private
370627,unrelated,0.0625,Private
397876,unrelated,0.0625,Private
380985,agreed,0.06666666666666667,Private
397877,agreed,0.06666666666666667,Private
384403,agreed,0.06666666666666667,Private
384402,agreed,0.06666666666666667,Private
384401,agreed,0.06666666666666667,Private
384400,agreed,0.06666666666666667,Private
397111,agreed,0.06666666666666667,Private
397110,agreed,0.06666666666666667,Private
397113,agreed,0.06666666666666667,Private
397112,agreed,0.06666666666666667,Private
397115,agreed,0.06666666666666667,Private
397114,agreed,0.06666666666666667,Private
397117,agreed,0.06666666666666667,Private
397116,agreed,0.06666666666666667,Private
397119,agreed,0.06666666666666667,Private
397118,agreed,0.06666666666666667,Private
397879,agreed,0.06666666666666667,Private
392541,agreed,0.06666666666666667,Private
392540,agreed,0.06666666666666667,Private
392543,agreed,0.06666666666666667,Private
392542,agreed,0.06666666666666667,Private
392545,agreed,0.06666666666666667,Private
392544,agreed,0.06666666666666667,Private
396648,agreed,0.06666666666666667,Private
392546,agreed,0.06666666666666667,Private
396646,agreed,0.06666666666666667,Private
396647,agreed,0.06666666666666667,Private
396644,unrelated,0.0625,Private
396645,unrelated,0.0625,Private
396642,unrelated,0.0625,Private
396643,unrelated,0.0625,Private
396640,unrelated,0.0625,Private
396641,unrelated,0.0625,Private
399665,unrelated,0.0625,Private
399664,unrelated,0.0625,Private
388768,agreed,0.06666666666666667,Private
372662,unrelated,0.0625,Private
372663,unrelated,0.0625,Private
372660,unrelated,0.0625,Private
372661,unrelated,0.0625,Private
372666,agreed,0.06666666666666667,Private
372667,unrelated,0.0625,Private
372664,unrelated,0.0625,Private
372665,agreed,0.06666666666666667,Private
399661,unrelated,0.0625,Private
372668,unrelated,0.0625,Private
372669,unrelated,0.0625,Private
399660,unrelated,0.0625,Private
396398,unrelated,0.0625,Private
396399,unrelated,0.0625,Private
378903,unrelated,0.0625,Private
376966,unrelated,0.0625,Private
378905,unrelated,0.0625,Private
378904,unrelated,0.0625,Private
378907,unrelated,0.0625,Private
378906,agreed,0.06666666666666667,Private
396390,unrelated,0.0625,Private
378908,unrelated,0.0625,Private
396392,unrelated,0.0625,Private
396393,unrelated,0.0625,Private
396394,unrelated,0.0625,Private
396395,unrelated,0.0625,Private
396396,unrelated,0.0625,Private
396397,unrelated,0.0625,Private
395328,unrelated,0.0625,Private
395329,unrelated,0.0625,Private
394055,unrelated,0.0625,Private
394054,unrelated,0.0625,Private
391018,agreed,0.06666666666666667,Private
391019,unrelated,0.0625,Private
391016,unrelated,0.0625,Private
391017,agreed,0.06666666666666667,Private
391014,agreed,0.06666666666666667,Private
391015,unrelated,0.0625,Private
391012,agreed,0.06666666666666667,Private
391013,unrelated,0.0625,Private
391010,unrelated,0.0625,Private
391011,agreed,0.06666666666666667,Private
372086,unrelated,0.0625,Private
372087,unrelated,0.0625,Private
372084,agreed,0.06666666666666667,Private
372085,unrelated,0.0625,Private
372082,unrelated,0.0625,Private
372083,unrelated,0.0625,Private
372080,unrelated,0.0625,Private
372081,unrelated,0.0625,Private
372088,unrelated,0.0625,Private
372089,unrelated,0.0625,Private
362757,unrelated,0.0625,Private
362756,unrelated,0.0625,Private
362755,agreed,0.06666666666666667,Private
362754,unrelated,0.0625,Private
362753,unrelated,0.0625,Private
362752,unrelated,0.0625,Private
362751,unrelated,0.0625,Private
362750,unrelated,0.0625,Private
390943,agreed,0.06666666666666667,Private
390942,agreed,0.06666666666666667,Private
390941,agreed,0.06666666666666667,Private
390940,agreed,0.06666666666666667,Private
390947,agreed,0.06666666666666667,Private
390946,agreed,0.06666666666666667,Private
390945,unrelated,0.0625,Private
362758,unrelated,0.0625,Private
363084,disagreed,0.2,Private
363085,disagreed,0.2,Private
363086,disagreed,0.2,Private
363087,disagreed,0.2,Private
363080,unrelated,0.0625,Private
363081,agreed,0.06666666666666667,Private
363082,unrelated,0.0625,Private
363083,disagreed,0.2,Private
366832,unrelated,0.0625,Private
363088,disagreed,0.2,Private
363089,unrelated,0.0625,Private
366833,agreed,0.06666666666666667,Private
400622,agreed,0.06666666666666667,Private
400623,agreed,0.06666666666666667,Private
400620,unrelated,0.0625,Private
400621,agreed,0.06666666666666667,Private
400626,unrelated,0.0625,Private
400627,unrelated,0.0625,Private
400624,agreed,0.06666666666666667,Private
400625,unrelated,0.0625,Private
389996,unrelated,0.0625,Private
400628,agreed,0.06666666666666667,Private
400629,unrelated,0.0625,Private
389997,unrelated,0.0625,Private
389994,unrelated,0.0625,Private
389995,unrelated,0.0625,Private
364368,unrelated,0.0625,Private
364369,unrelated,0.0625,Private
364364,unrelated,0.0625,Private
364365,unrelated,0.0625,Private
364366,unrelated,0.0625,Private
364367,unrelated,0.0625,Private
364360,unrelated,0.0625,Private
364361,unrelated,0.0625,Private
364362,unrelated,0.0625,Private
364363,unrelated,0.0625,Private
379357,agreed,0.06666666666666667,Private
379356,unrelated,0.0625,Private
379355,agreed,0.06666666666666667,Private
379354,unrelated,0.0625,Private
379353,agreed,0.06666666666666667,Private
379352,agreed,0.06666666666666667,Private
379351,agreed,0.06666666666666667,Private
379350,unrelated,0.0625,Private
379359,agreed,0.06666666666666667,Private
379358,agreed,0.06666666666666667,Private
398014,agreed,0.06666666666666667,Private
368579,unrelated,0.0625,Private
368578,agreed,0.06666666666666667,Private
388227,agreed,0.06666666666666667,Private
390058,agreed,0.06666666666666667,Private
388225,agreed,0.06666666666666667,Private
388224,agreed,0.06666666666666667,Private
388223,agreed,0.06666666666666667,Private
388222,agreed,0.06666666666666667,Private
388221,agreed,0.06666666666666667,Private
388220,agreed,0.06666666666666667,Private
390051,agreed,0.06666666666666667,Private
390050,agreed,0.06666666666666667,Private
390053,agreed,0.06666666666666667,Private
390052,agreed,0.06666666666666667,Private
390055,agreed,0.06666666666666667,Private
390054,agreed,0.06666666666666667,Private
390057,agreed,0.06666666666666667,Private
390056,agreed,0.06666666666666667,Private
395661,unrelated,0.0625,Private
395660,unrelated,0.0625,Private
395663,agreed,0.06666666666666667,Private
395662,unrelated,0.0625,Private
395665,unrelated,0.0625,Private
395664,unrelated,0.0625,Private
399168,unrelated,0.0625,Private
399169,agreed,0.06666666666666667,Private
399166,agreed,0.06666666666666667,Private
399167,agreed,0.06666666666666667,Private
399164,unrelated,0.0625,Private
399165,unrelated,0.0625,Private
399162,unrelated,0.0625,Private
399163,unrelated,0.0625,Private
399160,unrelated,0.0625,Private
399161,unrelated,0.0625,Private
378862,unrelated,0.0625,Private
394538,agreed,0.06666666666666667,Private
378863,disagreed,0.2,Private
394536,unrelated,0.0625,Private
394537,agreed,0.06666666666666667,Private
394534,agreed,0.06666666666666667,Private
394535,agreed,0.06666666666666667,Private
394532,unrelated,0.0625,Private
394533,unrelated,0.0625,Private
394530,agreed,0.06666666666666667,Private
394531,agreed,0.06666666666666667,Private
376845,unrelated,0.0625,Private
365019,unrelated,0.0625,Private
365018,unrelated,0.0625,Private
365015,unrelated,0.0625,Private
396299,unrelated,0.0625,Private
365017,unrelated,0.0625,Private
365016,unrelated,0.0625,Private
365011,unrelated,0.0625,Private
365010,unrelated,0.0625,Private
365013,agreed,0.06666666666666667,Private
365012,unrelated,0.0625,Private
393629,agreed,0.06666666666666667,Private
393628,agreed,0.06666666666666667,Private
378864,disagreed,0.2,Private
393623,agreed,0.06666666666666667,Private
393622,agreed,0.06666666666666667,Private
393621,agreed,0.06666666666666667,Private
378865,agreed,0.06666666666666667,Private
393627,agreed,0.06666666666666667,Private
393626,agreed,0.06666666666666667,Private
393625,agreed,0.06666666666666667,Private
393624,agreed,0.06666666666666667,Private
396295,unrelated,0.0625,Private
396294,unrelated,0.0625,Private
396297,unrelated,0.0625,Private
379825,unrelated,0.0625,Private
379824,unrelated,0.0625,Private
379827,unrelated,0.0625,Private
379826,unrelated,0.0625,Private
379821,unrelated,0.0625,Private
379820,unrelated,0.0625,Private
379823,unrelated,0.0625,Private
379822,unrelated,0.0625,Private
396291,unrelated,0.0625,Private
379829,unrelated,0.0625,Private
379828,unrelated,0.0625,Private
396290,unrelated,0.0625,Private
396293,unrelated,0.0625,Private
376849,unrelated,0.0625,Private
398012,unrelated,0.0625,Private
395938,unrelated,0.0625,Private
383352,agreed,0.06666666666666667,Private
374655,unrelated,0.0625,Private
383350,agreed,0.06666666666666667,Private
383351,agreed,0.06666666666666667,Private
383356,agreed,0.06666666666666667,Private
383357,agreed,0.06666666666666667,Private
383354,unrelated,0.0625,Private
374654,unrelated,0.0625,Private
383358,agreed,0.06666666666666667,Private
383359,agreed,0.06666666666666667,Private
374657,unrelated,0.0625,Private
373600,unrelated,0.0625,Private
393089,unrelated,0.0625,Private
393088,unrelated,0.0625,Private
393087,agreed,0.06666666666666667,Private
393086,disagreed,0.2,Private
393085,disagreed,0.2,Private
393084,disagreed,0.2,Private
393083,disagreed,0.2,Private
393082,disagreed,0.2,Private
393081,disagreed,0.2,Private
393080,disagreed,0.2,Private
374653,agreed,0.06666666666666667,Private
373604,unrelated,0.0625,Private
392978,unrelated,0.0625,Private
392979,unrelated,0.0625,Private
392970,agreed,0.06666666666666667,Private
392971,agreed,0.06666666666666667,Private
392972,agreed,0.06666666666666667,Private
392973,unrelated,0.0625,Private
392974,unrelated,0.0625,Private
366782,unrelated,0.0625,Private
392976,unrelated,0.0625,Private
392977,unrelated,0.0625,Private
397256,agreed,0.06666666666666667,Private
397257,unrelated,0.0625,Private
397254,agreed,0.06666666666666667,Private
397255,unrelated,0.0625,Private
397252,unrelated,0.0625,Private
397253,agreed,0.06666666666666667,Private
397250,agreed,0.06666666666666667,Private
397251,agreed,0.06666666666666667,Private
366784,agreed,0.06666666666666667,Private
397258,unrelated,0.0625,Private
397259,unrelated,0.0625,Private
369811,agreed,0.06666666666666667,Private
369810,agreed,0.06666666666666667,Private
369813,agreed,0.06666666666666667,Private
369812,unrelated,0.0625,Private
369815,agreed,0.06666666666666667,Private
369814,agreed,0.06666666666666667,Private
369817,agreed,0.06666666666666667,Private
369816,agreed,0.06666666666666667,Private
369819,unrelated,0.0625,Private
369818,agreed,0.06666666666666667,Private
383987,agreed,0.06666666666666667,Private
383986,unrelated,0.0625,Private
383985,unrelated,0.0625,Private
383984,unrelated,0.0625,Private
383983,unrelated,0.0625,Private
383982,unrelated,0.0625,Private
383981,unrelated,0.0625,Private
383980,unrelated,0.0625,Private
392026,unrelated,0.0625,Private
392027,unrelated,0.0625,Private
392024,agreed,0.06666666666666667,Private
392025,agreed,0.06666666666666667,Private
392022,unrelated,0.0625,Private
392023,agreed,0.06666666666666667,Private
392020,unrelated,0.0625,Private
392021,unrelated,0.0625,Private
392028,unrelated,0.0625,Private
392029,unrelated,0.0625,Private
377067,unrelated,0.0625,Private
389068,unrelated,0.0625,Private
368078,unrelated,0.0625,Private
368079,unrelated,0.0625,Private
368070,unrelated,0.0625,Private
368071,unrelated,0.0625,Private
368072,unrelated,0.0625,Private
368073,unrelated,0.0625,Private
368074,unrelated,0.0625,Private
368075,unrelated,0.0625,Private
368076,unrelated,0.0625,Private
368077,unrelated,0.0625,Private
365848,unrelated,0.0625,Private
365849,unrelated,0.0625,Private
365842,agreed,0.06666666666666667,Private
365843,agreed,0.06666666666666667,Private
365840,unrelated,0.0625,Private
365841,agreed,0.06666666666666667,Private
365846,unrelated,0.0625,Private
365847,unrelated,0.0625,Private
365844,unrelated,0.0625,Private
365845,unrelated,0.0625,Private
367574,unrelated,0.0625,Private
367575,unrelated,0.0625,Private
367576,unrelated,0.0625,Private
367577,disagreed,0.2,Private
367570,unrelated,0.0625,Private
367571,unrelated,0.0625,Private
367572,unrelated,0.0625,Private
367573,unrelated,0.0625,Private
368388,unrelated,0.0625,Private
368389,unrelated,0.0625,Private
367578,unrelated,0.0625,Private
367579,unrelated,0.0625,Private
380072,disagreed,0.2,Private
380073,disagreed,0.2,Private
380070,disagreed,0.2,Private
380071,disagreed,0.2,Private
380076,disagreed,0.2,Private
380077,disagreed,0.2,Private
380074,disagreed,0.2,Private
380075,disagreed,0.2,Private
380078,unrelated,0.0625,Private
380079,unrelated,0.0625,Private
369389,agreed,0.06666666666666667,Private
369388,agreed,0.06666666666666667,Private
369381,agreed,0.06666666666666667,Private
369380,agreed,0.06666666666666667,Private
369383,agreed,0.06666666666666667,Private
369382,agreed,0.06666666666666667,Private
369385,agreed,0.06666666666666667,Private
369384,unrelated,0.0625,Private
369387,agreed,0.06666666666666667,Private
369386,agreed,0.06666666666666667,Private
377060,unrelated,0.0625,Private
395346,unrelated,0.0625,Private
395347,unrelated,0.0625,Private
395344,unrelated,0.0625,Private
395345,unrelated,0.0625,Private
395342,unrelated,0.0625,Private
395343,unrelated,0.0625,Private
395340,unrelated,0.0625,Private
395341,unrelated,0.0625,Private
385512,agreed,0.06666666666666667,Private
385513,agreed,0.06666666666666667,Private
385510,agreed,0.06666666666666667,Private
385511,agreed,0.06666666666666667,Private
385516,agreed,0.06666666666666667,Private
385517,agreed,0.06666666666666667,Private
395348,unrelated,0.0625,Private
395349,unrelated,0.0625,Private
369033,agreed,0.06666666666666667,Private
369032,unrelated,0.0625,Private
364007,unrelated,0.0625,Private
369030,agreed,0.06666666666666667,Private
369037,unrelated,0.0625,Private
364000,unrelated,0.0625,Private
369035,unrelated,0.0625,Private
369034,agreed,0.06666666666666667,Private
375850,unrelated,0.0625,Private
375851,unrelated,0.0625,Private
369039,unrelated,0.0625,Private
369038,agreed,0.06666666666666667,Private
375854,unrelated,0.0625,Private
375855,unrelated,0.0625,Private
375856,unrelated,0.0625,Private
375857,unrelated,0.0625,Private
383679,agreed,0.06666666666666667,Private
383678,agreed,0.06666666666666667,Private
385545,agreed,0.06666666666666667,Private
385544,agreed,0.06666666666666667,Private
370758,unrelated,0.0625,Private
385547,agreed,0.06666666666666667,Private
385546,agreed,0.06666666666666667,Private
385541,agreed,0.06666666666666667,Private
385540,agreed,0.06666666666666667,Private
380920,unrelated,0.0625,Private
380921,unrelated,0.0625,Private
380922,unrelated,0.0625,Private
380923,agreed,0.06666666666666667,Private
380924,unrelated,0.0625,Private
380925,agreed,0.06666666666666667,Private
380926,agreed,0.06666666666666667,Private
380927,agreed,0.06666666666666667,Private
380928,agreed,0.06666666666666667,Private
380929,agreed,0.06666666666666667,Private
385542,agreed,0.06666666666666667,Private
383674,unrelated,0.0625,Private
385549,agreed,0.06666666666666667,Private
385548,agreed,0.06666666666666667,Private
382568,agreed,0.06666666666666667,Private
382569,agreed,0.06666666666666667,Private
382562,agreed,0.06666666666666667,Private
382563,agreed,0.06666666666666667,Private
382560,agreed,0.06666666666666667,Private
382561,agreed,0.06666666666666667,Private
382566,agreed,0.06666666666666667,Private
382567,agreed,0.06666666666666667,Private
382564,agreed,0.06666666666666667,Private
382565,agreed,0.06666666666666667,Private
370950,unrelated,0.0625,Private
370951,unrelated,0.0625,Private
374813,unrelated,0.0625,Private
374812,unrelated,0.0625,Private
374811,unrelated,0.0625,Private
374810,unrelated,0.0625,Private
374817,unrelated,0.0625,Private
374816,unrelated,0.0625,Private
374815,unrelated,0.0625,Private
374814,unrelated,0.0625,Private
374819,unrelated,0.0625,Private
361430,unrelated,0.0625,Private
368809,unrelated,0.0625,Private
368808,unrelated,0.0625,Private
368801,unrelated,0.0625,Private
368800,unrelated,0.0625,Private
368803,unrelated,0.0625,Private
368802,unrelated,0.0625,Private
368805,unrelated,0.0625,Private
368804,unrelated,0.0625,Private
368807,unrelated,0.0625,Private
368806,unrelated,0.0625,Private
377540,agreed,0.06666666666666667,Private
377541,agreed,0.06666666666666667,Private
377542,unrelated,0.0625,Private
377543,unrelated,0.0625,Private
377544,agreed,0.06666666666666667,Private
377545,unrelated,0.0625,Private
377546,agreed,0.06666666666666667,Private
377547,agreed,0.06666666666666667,Private
377548,unrelated,0.0625,Private
377549,unrelated,0.0625,Private
387008,agreed,0.06666666666666667,Private
387009,unrelated,0.0625,Private
387002,agreed,0.06666666666666667,Private
387003,agreed,0.06666666666666667,Private
387000,agreed,0.06666666666666667,Private
387001,agreed,0.06666666666666667,Private
387006,agreed,0.06666666666666667,Private
387007,agreed,0.06666666666666667,Private
387004,agreed,0.06666666666666667,Private
387005,agreed,0.06666666666666667,Private
397559,unrelated,0.0625,Private
397558,unrelated,0.0625,Private
372556,unrelated,0.0625,Private
379729,unrelated,0.0625,Private
379726,unrelated,0.0625,Private
379727,unrelated,0.0625,Private
379724,unrelated,0.0625,Private
379725,unrelated,0.0625,Private
379722,unrelated,0.0625,Private
397554,unrelated,0.0625,Private
397557,unrelated,0.0625,Private
379721,unrelated,0.0625,Private
398954,unrelated,0.0625,Private
378318,unrelated,0.0625,Private
378319,disagreed,0.2,Private
378314,unrelated,0.0625,Private
378315,unrelated,0.0625,Private
378316,unrelated,0.0625,Private
378317,unrelated,0.0625,Private
378310,unrelated,0.0625,Private
378311,unrelated,0.0625,Private
378312,unrelated,0.0625,Private
378313,agreed,0.06666666666666667,Private
370129,agreed,0.06666666666666667,Private
370128,unrelated,0.0625,Private
375339,unrelated,0.0625,Private
375338,unrelated,0.0625,Private
370123,agreed,0.06666666666666667,Private
370122,agreed,0.06666666666666667,Private
370121,unrelated,0.0625,Private
375336,unrelated,0.0625,Private
370127,agreed,0.06666666666666667,Private
370126,agreed,0.06666666666666667,Private
370125,unrelated,0.0625,Private
370124,agreed,0.06666666666666667,Private
373478,unrelated,0.0625,Private
373479,unrelated,0.0625,Private
373470,unrelated,0.0625,Private
373471,unrelated,0.0625,Private
373472,unrelated,0.0625,Private
373473,unrelated,0.0625,Private
373474,unrelated,0.0625,Private
373475,unrelated,0.0625,Private
373476,unrelated,0.0625,Private
373477,unrelated,0.0625,Private
397094,agreed,0.06666666666666667,Private
397095,agreed,0.06666666666666667,Private
397096,agreed,0.06666666666666667,Private
397097,agreed,0.06666666666666667,Private
397090,agreed,0.06666666666666667,Private
397091,agreed,0.06666666666666667,Private
397092,unrelated,0.0625,Private
397093,unrelated,0.0625,Private
397098,agreed,0.06666666666666667,Private
397099,unrelated,0.0625,Private
361604,unrelated,0.0625,Private
361605,unrelated,0.0625,Private
361606,unrelated,0.0625,Private
361607,unrelated,0.0625,Private
361600,unrelated,0.0625,Private
361601,unrelated,0.0625,Private
361602,unrelated,0.0625,Private
361603,unrelated,0.0625,Private
361608,unrelated,0.0625,Private
361609,unrelated,0.0625,Private
370789,unrelated,0.0625,Private
370788,unrelated,0.0625,Private
370787,unrelated,0.0625,Private
370786,unrelated,0.0625,Private
370785,unrelated,0.0625,Private
370784,agreed,0.06666666666666667,Private
370783,agreed,0.06666666666666667,Private
370782,unrelated,0.0625,Private
370781,agreed,0.06666666666666667,Private
370780,unrelated,0.0625,Private
366951,unrelated,0.0625,Private
366950,unrelated,0.0625,Private
366953,unrelated,0.0625,Private
366952,unrelated,0.0625,Private
366955,unrelated,0.0625,Private
366954,unrelated,0.0625,Private
366957,unrelated,0.0625,Private
366956,unrelated,0.0625,Private
366959,disagreed,0.2,Private
366958,unrelated,0.0625,Private
384318,agreed,0.06666666666666667,Private
379018,unrelated,0.0625,Private
400198,agreed,0.06666666666666667,Private
400199,agreed,0.06666666666666667,Private
390241,agreed,0.06666666666666667,Private
400194,agreed,0.06666666666666667,Private
400195,agreed,0.06666666666666667,Private
400196,agreed,0.06666666666666667,Private
400197,agreed,0.06666666666666667,Private
400190,unrelated,0.0625,Private
400191,unrelated,0.0625,Private
400192,unrelated,0.0625,Private
400193,unrelated,0.0625,Private
372789,unrelated,0.0625,Private
372788,agreed,0.06666666666666667,Private
372781,agreed,0.06666666666666667,Private
372780,unrelated,0.0625,Private
372783,unrelated,0.0625,Private
372782,agreed,0.06666666666666667,Private
372785,agreed,0.06666666666666667,Private
372784,agreed,0.06666666666666667,Private
372787,unrelated,0.0625,Private
372786,agreed,0.06666666666666667,Private
370879,unrelated,0.0625,Private
370878,unrelated,0.0625,Private
370871,unrelated,0.0625,Private
370870,unrelated,0.0625,Private
370873,unrelated,0.0625,Private
370872,unrelated,0.0625,Private
370875,unrelated,0.0625,Private
370874,unrelated,0.0625,Private
370877,unrelated,0.0625,Private
370876,unrelated,0.0625,Private
373782,unrelated,0.0625,Private
373783,unrelated,0.0625,Private
374176,unrelated,0.0625,Private
374177,unrelated,0.0625,Private
374170,agreed,0.06666666666666667,Private
374171,agreed,0.06666666666666667,Private
373784,unrelated,0.0625,Private
373785,unrelated,0.0625,Private
373788,unrelated,0.0625,Private
373789,unrelated,0.0625,Private
374178,unrelated,0.0625,Private
374179,unrelated,0.0625,Private
372433,unrelated,0.0625,Private
372432,unrelated,0.0625,Private
372431,unrelated,0.0625,Private
372430,unrelated,0.0625,Private
372437,unrelated,0.0625,Private
372436,unrelated,0.0625,Private
372435,unrelated,0.0625,Private
372434,unrelated,0.0625,Private
372439,unrelated,0.0625,Private
372438,unrelated,0.0625,Private
366375,agreed,0.06666666666666667,Private
366374,agreed,0.06666666666666667,Private
366377,agreed,0.06666666666666667,Private
366376,agreed,0.06666666666666667,Private
366371,agreed,0.06666666666666667,Private
366370,agreed,0.06666666666666667,Private
366373,agreed,0.06666666666666667,Private
366372,agreed,0.06666666666666667,Private
366379,agreed,0.06666666666666667,Private
366378,agreed,0.06666666666666667,Private
391931,unrelated,0.0625,Private
391930,unrelated,0.0625,Private
391933,unrelated,0.0625,Private
391932,unrelated,0.0625,Private
391935,unrelated,0.0625,Private
391934,unrelated,0.0625,Private
391937,agreed,0.06666666666666667,Private
391936,unrelated,0.0625,Private
391939,agreed,0.06666666666666667,Private
391938,unrelated,0.0625,Private
396059,disagreed,0.2,Private
396058,unrelated,0.0625,Private
396057,disagreed,0.2,Private
396056,unrelated,0.0625,Private
396055,unrelated,0.0625,Private
396054,unrelated,0.0625,Private
396053,unrelated,0.0625,Private
396052,disagreed,0.2,Private
396051,unrelated,0.0625,Private
396050,unrelated,0.0625,Private
367772,unrelated,0.0625,Private
367773,unrelated,0.0625,Private
367770,unrelated,0.0625,Private
367771,unrelated,0.0625,Private
367776,unrelated,0.0625,Private
367777,unrelated,0.0625,Private
367774,unrelated,0.0625,Private
367775,unrelated,0.0625,Private
367778,unrelated,0.0625,Private
367779,unrelated,0.0625,Private
363471,unrelated,0.0625,Private
363470,unrelated,0.0625,Private
363473,unrelated,0.0625,Private
363472,unrelated,0.0625,Private
363475,unrelated,0.0625,Private
363474,unrelated,0.0625,Private
363477,unrelated,0.0625,Private
363476,unrelated,0.0625,Private
363479,unrelated,0.0625,Private
363478,unrelated,0.0625,Private
399559,unrelated,0.0625,Private
399558,unrelated,0.0625,Private
399553,agreed,0.06666666666666667,Private
399552,agreed,0.06666666666666667,Private
399551,agreed,0.06666666666666667,Private
399550,agreed,0.06666666666666667,Private
399557,unrelated,0.0625,Private
399556,agreed,0.06666666666666667,Private
399555,agreed,0.06666666666666667,Private
399554,agreed,0.06666666666666667,Private
391209,unrelated,0.0625,Private
391208,unrelated,0.0625,Private
391207,unrelated,0.0625,Private
391206,unrelated,0.0625,Private
391205,unrelated,0.0625,Private
391204,disagreed,0.2,Private
391203,unrelated,0.0625,Private
391202,unrelated,0.0625,Private
391201,unrelated,0.0625,Private
391200,agreed,0.06666666666666667,Private
384009,unrelated,0.0625,Private
384008,unrelated,0.0625,Private
384003,unrelated,0.0625,Private
384002,unrelated,0.0625,Private
384001,unrelated,0.0625,Private
384000,unrelated,0.0625,Private
384007,agreed,0.06666666666666667,Private
384006,agreed,0.06666666666666667,Private
384005,unrelated,0.0625,Private
384004,unrelated,0.0625,Private
395584,unrelated,0.0625,Private
395585,unrelated,0.0625,Private
395586,agreed,0.06666666666666667,Private
395587,unrelated,0.0625,Private
395580,agreed,0.06666666666666667,Private
395581,unrelated,0.0625,Private
395582,unrelated,0.0625,Private
395583,unrelated,0.0625,Private
388582,unrelated,0.0625,Private
388583,unrelated,0.0625,Private
381231,unrelated,0.0625,Private
388581,unrelated,0.0625,Private
395588,agreed,0.06666666666666667,Private
395589,unrelated,0.0625,Private
381235,unrelated,0.0625,Private
388585,agreed,0.06666666666666667,Private
363295,unrelated,0.0625,Private
363294,disagreed,0.2,Private
363297,unrelated,0.0625,Private
363296,unrelated,0.0625,Private
363291,unrelated,0.0625,Private
363290,unrelated,0.0625,Private
363293,unrelated,0.0625,Private
363292,unrelated,0.0625,Private
363299,unrelated,0.0625,Private
363298,unrelated,0.0625,Private
365738,unrelated,0.0625,Private
365739,unrelated,0.0625,Private
365734,unrelated,0.0625,Private
365735,unrelated,0.0625,Private
365736,unrelated,0.0625,Private
365737,unrelated,0.0625,Private
365730,unrelated,0.0625,Private
365731,unrelated,0.0625,Private
365732,unrelated,0.0625,Private
365733,unrelated,0.0625,Private
398608,agreed,0.06666666666666667,Private
398609,agreed,0.06666666666666667,Private
394189,unrelated,0.0625,Private
394188,unrelated,0.0625,Private
367492,unrelated,0.0625,Private
394183,unrelated,0.0625,Private
394182,agreed,0.06666666666666667,Private
394181,unrelated,0.0625,Private
394180,unrelated,0.0625,Private
394187,unrelated,0.0625,Private
398605,unrelated,0.0625,Private
398606,unrelated,0.0625,Private
398607,agreed,0.06666666666666667,Private
367490,unrelated,0.0625,Private
396202,unrelated,0.0625,Private
396203,disagreed,0.2,Private
396200,unrelated,0.0625,Private
367494,unrelated,0.0625,Private
382768,unrelated,0.0625,Private
382769,agreed,0.06666666666666667,Private
382760,unrelated,0.0625,Private
382761,disagreed,0.2,Private
382762,unrelated,0.0625,Private
382763,unrelated,0.0625,Private
382764,unrelated,0.0625,Private
382765,unrelated,0.0625,Private
382766,unrelated,0.0625,Private
382767,unrelated,0.0625,Private
365190,unrelated,0.0625,Private
365191,agreed,0.06666666666666667,Private
365192,unrelated,0.0625,Private
365193,unrelated,0.0625,Private
365194,unrelated,0.0625,Private
365195,unrelated,0.0625,Private
365196,unrelated,0.0625,Private
365197,unrelated,0.0625,Private
365198,unrelated,0.0625,Private
365199,unrelated,0.0625,Private
388054,agreed,0.06666666666666667,Private
388055,agreed,0.06666666666666667,Private
388056,agreed,0.06666666666666667,Private
388057,agreed,0.06666666666666667,Private
388050,agreed,0.06666666666666667,Private
388051,agreed,0.06666666666666667,Private
388052,agreed,0.06666666666666667,Private
388053,agreed,0.06666666666666667,Private
388058,agreed,0.06666666666666667,Private
388059,agreed,0.06666666666666667,Private
401463,unrelated,0.0625,Private
401462,agreed,0.06666666666666667,Private
398817,agreed,0.06666666666666667,Private
398816,agreed,0.06666666666666667,Private
366731,unrelated,0.0625,Private
401466,unrelated,0.0625,Private
401465,agreed,0.06666666666666667,Private
401464,unrelated,0.0625,Private
383499,unrelated,0.0625,Private
383498,unrelated,0.0625,Private
383491,agreed,0.06666666666666667,Private
383490,agreed,0.06666666666666667,Private
383493,unrelated,0.0625,Private
